syn_id,syn_def,n_lemma,syn_lemmas
syn_000437,利用水蒸氣加熱食物。,2,炊;蒸
syn_000438,利用特定對象的特定功能。,2,用;使用
syn_000439,利用特定時機獲得競爭上的優勢。,2,乘;搭
syn_000440,利用特定現象來預測吉凶禍福。,4,占卜;占;候;卜
syn_000441,利用特定軟體，以輸入文字或符號的方式來傳送或交換訊息。,2,敲;打
syn_000442,利用特性來識別後述對象。,2,分辨;辨
syn_000443,利用磁力或引力將後述物體引到特定位置。,2,吸;吸引
syn_000444,利用線條、色彩在平面上做出特定形象。,2,畫;繪
syn_000445,利用線條畫出特定物體的輪廓。,2,勾;鉤
syn_000446,利用鉤型符號或其他方式標記或選取。,2,勾;鉤
syn_000447,利用開關裝置使機器或輸送管道停止運作。,2,關;關閉
syn_000448,利用開關裝置使機器運作。,3,開;打開;啟
syn_000449,利用開關裝置使輸送管道流通。,2,開;打開
syn_000450,利用電磁束的移動來複製物體的圖像。,2,掃瞄;掃
syn_000451,利用電話裝置與人通話。,5,打;打電話;掛;電;摳
syn_000452,到國外求學。,3,遊;留學;留
syn_000453,到神的面前恭敬地把香插進香爐裡。,2,進香;進
syn_000454,制止、不允許作特定動作或行為。,2,禁;禁止
syn_000455,刻意向較有權力的人或機構陳述特定對象的過錯。,2,告狀;告
syn_000456,削減特定對象的規模或程度。,2,縮短;縮
syn_000457,前往或抵達後述地點。,2,到;走到
syn_000458,前往特定地點實地觀看後述對象。,2,走;參觀
syn_000459,前述事件因特定理由而仰賴後述對象。,2,需;需要
syn_000460,前述事件有利於後述事件。,2,便於;俾利
syn_000461,前述事件發生時後述事件跟著一起發生。,2,挾;夾
syn_000462,前述事件的程度接近後述事件。,2,逼;追
syn_000463,前述事件與後述事件不相等。,2,匪;非
syn_000464,前述事件達到後述事件的必要條件。,4,足;足以;足堪;可資
syn_000465,前述事物的代稱。,4,此;斯;今;是
syn_000466,前述固態或液態物體失去原來形狀，變成後述形式。,2,化成;化為
syn_000467,前述對象具有後述評價的屬性。,4,曰;謂;說;云
syn_000468,前述對象因漸進改變而達到後述的等級或程度。,3,轉成;轉化為;轉為
syn_000469,前述對象因顯著特性的取代而成為的是後述對象。,6,變;轉變為;轉變成;成為;變為;變成
syn_000470,前述對象在整體對象中的比例為。,2,占;佔
syn_000471,前述對象將特定事物所有權移轉到後述對象。,7,給與;給予;給;賦與;賦予;予;賦
syn_000472,前述對象將特定事物當作禮物給後述對象。,2,送;遺
syn_000473,前述對象屬於後述類別。,2,列為;列入
syn_000474,前述對象幾乎等同於的對象是後述對象。,3,相當於;抵;相當
syn_000475,前述對象所在的位置正面朝向後述對象。,9,面;向;望;朝;對;面臨;面對;當;攔
syn_000476,前述對象所建立的特定關係是後述關係。,2,結為;結
syn_000477,前述對象擔任的職務是後述職務。,3,任;任職;擔任
syn_000478,前述對象改變成為類別相近的後述對象。,5,轉成;轉化為;化成;化為;轉為
syn_000479,前述對象暫時代替後述對象的角色。,2,充當;充
syn_000480,前述對象有後述疾病病原或抗體。,2,帶有;帶
syn_000481,前述對象本身有後述成分存在。,6,包含;蘊含;含;帶有;帶;含有
syn_000482,前述對象為後述事件的受事者。,3,受;接受;受到
syn_000483,前述對象的來源為。,5,出於;源於;來自於;出自;來自
syn_000484,前述對象的工作或身份是後述對象。,5,幹;當;充;做;作
syn_000485,前述對象的知識領域或經驗達到說話者預期的水準。,2,開;啟
syn_000486,前述對象的身份是後述對象。,2,身為;作為
syn_000487,前述對象看起來像後述對象。,2,看似;好似
syn_000488,前述對象被給予的名稱是特定對象。,2,命名;取名
syn_000489,前述對象製造新的印象，並提供讓後述對象體驗。,3,帶給;給;予
syn_000490,前述對象造成了有利於後述對象生長或活動的環境。,3,長;生;滋
syn_000491,前述對象連接的是後述對象，表以後述事物說明前述事物的屬性。,9,亦即;就是;是;系;係;即;便是;乃;就是說
syn_000493,前述對象連接的是後述對象，表兩者指涉相同。,12,亦即;是;便是;乃;即;為;做;的;作;就是;系;係
syn_000494,前述對象長出的果實是後述對象。,2,結為;結
syn_000495,前述條狀物互相纏繞成的物品是後述對象。,2,結為;結
syn_000496,前述液體經物理變化所變成的固體或半固體是後述對象。,2,結為;結
syn_000497,前述物體因受到外力影響使特定部位脫離，而影響外觀的完整性。,2,破;打破
syn_000498,前述物體從頂部到地面的距離變大。,2,升高;昇高
syn_000499,前述物體正面相反的方向，對著後述地點。,3,背;;負
syn_000500,前述物體移動時的力量帶動後述物體，使其離開原來的位置。,2,滾;捲
syn_000501,前述物體移動時的力量影響後述物體使其跟著前述物體移動。,2,帶;攜
syn_000502,前述狀態或時段到來。,2,臨;來臨
syn_000503,前述狀態消失或動作結束，不再持續。,7,止;絕;停;息;弭;停止;歇
syn_000504,前述程度降低。,2,退;褪
syn_000505,前述隱含或象徵事物表達的推論意義是後述對象。,3,意味;意謂;意即
syn_000506,割取成熟的農作物。,2,收;採收
syn_000507,創造新的事物。,3,創;造;創造
syn_000508,劃分後述空間並安排其用途。,2,規劃;規畫
syn_000509,加上特定物品以突顯或美化主體。,2,飾;綴
syn_000510,加入後述物質。,2,參;摻
syn_000511,加快工作的速度或延長工作的時間，以求能在期限內完成。,2,加工;趕工
syn_000512,加快後述事件進行的速度，以求能在特定期限內完成。,2,趕;追
syn_000513,助人得到佛法。,2,渡;度
syn_000514,勉勵後述對象，以增加其做事的信心和力量。,2,打氣;加油
syn_000515,勉勵後述對象，使其有正面的想法。,3,鼓勵;勉;勵
syn_000516,勉強同意不計較。,3,罷;罷了;算
syn_000517,動物將肢體抬高或豎起。,2,舉起;舉
syn_000518,動物排泄尿液。,3,小;撒;尿
syn_000519,動物排泄糞便。,3,拉;大;便
syn_000520,動物排泄糞便或尿液。,4,上;解;剉;挫
syn_000521,動物用口或口器攝取後述對象。,2,吸食;吸
syn_000522,動物用口或鼻攝取後述氣體。,2,吸;抽
syn_000523,動物用發聲器官產生聲音。,4,發;發出;發聲;吭
syn_000524,動物的母體使胎兒或卵離開母體，得到獨立的生命。,3,生;產;生產
syn_000525,動物進入本能自發的週期性休息狀態。,5,睡;睡覺;眠;睏;寢
syn_000526,區別事物不同的地方。,2,分辨;辨
syn_000527,區別兩個以上特定對象之間的不同。,3,分;區;分別
syn_000528,十分愛好並全心投入。,2,熱衷;熱中
syn_000529,協助消除兩個特定對象之間的不同意見。,2,周旋;週旋
syn_000530,原本不存在的事件出現。,2,發生;生
syn_000531,原本聚集在一起的前述對象彼此分開。,2,散去;散
syn_000532,去除物體表面的特定部分，通常是附著在物體表面的物質或物體的表層。,3,剝;褪;扒
syn_000533,參加喪禮向死者告別。,2,送行;送
syn_000534,參加會議。,2,開會;開
syn_000535,參加聚會或會議。,2,與;與會
syn_000536,參觀拜訪後述對象。,2,顧;訪
syn_000537,受到特定對象限制。,3,窘;受限於;役
syn_000538,受到特定對象吸引而產生通常帶有性慾需求的強烈心理狀態。,2,愛;戀
syn_000539,受到特定對象的強烈吸引。,2,傾心;傾
syn_000540,受到特定對象的影響而產生類似變化。,2,染;感染
syn_000541,口中依照旋律發出聲音。,3,唱;唱歌;歌
syn_000542,古代臣下向皇帝上書或進言。,2,奏;啟
syn_000543,引介說話者毫無隱瞞的想法。,2,說真的;老實說
syn_000544,表不需要說明即可明白。,2,不用說;不消說
syn_000545,表以另一種簡單易懂的說法表示。,2,簡而言之;簡言之
syn_000546,表以另一種說法來表示。,3,換言之;換句話說;易言之
syn_000547,表以後述結論為總結。,3,總而言之;總之;總括來說
syn_000548,表俗語。,2,俗語說;俗話說
syn_000549,表前述事件可充分支持後述推論。,2,足見;可見
syn_000550,表前述事件。,4,這麼一來;這一來;這樣一來;如此一來
syn_000551,表在通常的情況下。,2,一般來說;一般而言
syn_000552,表對事件的最低期望。,3,不用說;不消說;不說
syn_000553,表已知前述對象包含在所屬範圍。,2,除此之外;除此以外
syn_000554,表後述事件不在預期之中發生。,7,想不到;詎料;孰料;意想不到;不料;沒想到;豈料
syn_000555,表後述事件的程度或範圍更進一步。,3,尤有進者;更有甚者;尤有甚者
syn_000556,表後述消息是從他人那裡知道。,2,據了解;據悉
syn_000557,後述消息是從他人那裡聽來的。,4,據云;據聞;據說;聽講
syn_000558,表從前述事件得到教訓或啟發。,2,有鑑於此;有鑒於此
syn_000559,表排除前述指涉事項。,2,除此以外;除此之外
syn_000560,表轉折的語氣。,2,只不過;祇不過
syn_000561,另外的。,2,其它;其他
syn_000562,叫特定對象的名字是後述對象。,8,曰;稱呼;叫作;呼;叫;喊;叫做;喚
syn_000563,各持己見而爭論。,2,吵;爭
syn_000564,同一行進方向的後方對象從旁邊越過前方對象。,2,超;抄
syn_000565,同意他人的要求。,3,肯;答應;應
syn_000566,同輩親屬依照年紀排列的次序為。,3,行;排行;排
syn_000567,同類事物中不確定的數量。,2,任何;寸
syn_000568,同類物體延續不斷呈線狀排列。,2,綿延;綿
syn_000569,名次排列為。,4,排行;名列;排名;排
syn_000570,名稱是。,2,名為;名叫
syn_000571,向上級提出請求。,3,申;請;申請
syn_000572,向上飄起擺動。,2,飛揚;揚
syn_000573,向主事者身體的方向施力而使後述對象順著施力方向移動。,3,拽;拉;搶
syn_000574,向後述對象靠近以縮短彼此間的距離。,5,近;接近;迫;逼;薄
syn_000576,向特定單位登記個人資料，以參與特定活動。,2,報;報名
syn_000577,向特定地點移動。,2,去;企
syn_000578,向特定對象取得主事者擁有或應該擁有的金錢或物品。,2,取;拿
syn_000579,向特定對象或機構提出問題以獲得解答或建議。,2,諮詢;詢
syn_000580,向特定處所去。,3,望;往;前往
syn_000581,向聽眾或讀者論述對議題的意見。,2,討論;語
syn_000582,向較有權力的人或機構告知後述訊息。,2,報告;報
syn_000583,否定事件的發生。,2,沒;沒有
syn_000584,否定所描述對象或降低其價值。,6,什麼;啥子;甚;甚麼;啥;什
syn_000585,含在口中，為不自主的習慣性動作。,2,吸食;吸
syn_000586,含有火藥的特定物品爆炸。,3,暴;爆;炸
syn_000587,含有纖維的物質因長時期的風吹、雨打或微生物的侵害而毀壞，通常是木材。,2,腐朽;糟
syn_000588,吸引並影響特定對象。,3,勾;鉤;攝
syn_000589,告訴並使特定對象知道。,2,告知;喻
syn_000590,呼喚後述對象。,4,叫;喚起;喊;喚
syn_000591,呼喚後述對象以執行特定事件，通常是要求後述對象前來。,4,呼;叫;喊;喚
syn_000592,和後述對象連繫以進行特定活動。,2,找;糾
syn_000593,和特定對象一起存在或發生。,2,伴;伴隨
syn_000594,咒罵語。,40,去你的;操;靠;去;臥草;肏;操雞掰;草枝擺;超雞掰;超雞排;機掰;雞掰;靠北;靠杯;靠背;哭杯;哭么;靠么;靠腰;靠夭;么壽;夭壽;去死;賤拔辣;賤芭樂;王八蛋;王八;混蛋;混球;林老師;拎老師;拎老濕;狗娘養的;吃屎;甲賽;甲賽;犯賤;雞巴;拷;該死
syn_000595,商店或機構停止運作。,3,關;閉;關閉
syn_000596,商店或機構在固定時段內開始營運或維持營運。,2,開;營業
syn_000597,喜愛並養成習慣。,2,好;嗜
syn_000598,嘲笑諷刺特定對象。,2,冷嘲熱諷;譏
syn_000599,囉囉嗦嗦說個不停。,2,念;唸
syn_000600,回到先前的狀態。,2,回;返
syn_000601,回應他人的招呼或言語。,2,答應;應
syn_000602,回應訊息。,2,回覆;覆
syn_000603,因他人勝過自己而產生怨恨。,4,妒;忮;嫉;嫉妒
syn_000604,因使特定對象注意而導致後述結果。,3,引得;引;引起
syn_000605,因做後述事件而得到物質上或精神上的滿足。,2,享受;享
syn_000606,因分開而思念後述對象。,2,想;想念
syn_000607,因前述對象而產生後述結果。,2,造成;造
syn_000608,因受到特定刺激而產生情緒起伏。,2,盪;蕩
syn_000609,因喜好而在處理事情時偏袒特定對象。,2,護;維護
syn_000610,因喜好而對特定的一方特別好。,2,偏心;偏
syn_000611,因在乎而仔細計算得失。,2,較量;計較
syn_000612,因愛惜而無法放棄。,3,捨不得;愛;戀
syn_000613,因承擔責任而補償他人的損失。,2,賠;賠償
syn_000614,因為不須要而可以省略。,2,省;免
syn_000615,因為後述事件的引起而感到悲傷。,2,傷;悲
syn_000616,因用力不當而使筋骨損傷。,2,閃;扭
syn_000617,因疏忽而沒有列入應該列入的特定對象。,3,漏;脫;遺
syn_000618,因疏忽而沒有列入應該列入的對象。,3,落;拉;掉
syn_000619,因疏忽而遺失後述對象。,3,丟;掉;遺
syn_000620,因結果不符合主事者的期望，而對特定對象感到不滿。,5,賴;尤;怪;責;埋
syn_000621,因負面的事而內心感到痛苦。,6,難過;悽楚;悲切;傷痛;悲情;悲苦
syn_000622,因違反規定而以繳交金錢作為處罰。,2,罰款;罰錢
syn_000623,固體因溫度升高而化為液體或半固體。,4,溶化;融;溶;熔
syn_000624,國家成立。,2,建國;立國
syn_000625,團體為特定目的依特定路線行走。,2,遊;遊行
syn_000626,在下棋時的開始階段安排攻防。,2,佈局;布局
syn_000627,在主要物品中，另外搭配後述次要物品或配件。,3,附;帶有;帶
syn_000629,在事情發生前做準備，不讓其發生。,4,避;預防;防;防患未然
syn_000630,在事情發生前推斷。,4,測;預測;預報;卜
syn_000631,在事情發生前設想。,3,預料;預期;料
syn_000632,在他人面前刻意展現自己的特色。,2,現;表現
syn_000633,在兩個以上的特定地點內往返地移動。,2,往來;過往
syn_000634,在出版品發表、刊登特定文章或廣告。,2,刊;登
syn_000635,在列舉的對象中，次序在後的對象。,3,後;后;後面
syn_000637,在前述機關的主導下建立後述制度。,2,設有;設
syn_000638,在前述的數量範圍內。,3,以內;之內;內
syn_000639,在前述的時間範圍內。,8,以內;之內;內;裡;裏;裡面;中;裡頭
syn_000641,在原來主體上增加新的部件。,3,添;外加;加
syn_000642,在反射物上觀察自己的影像。,3,照;鑑;鑒
syn_000643,在可選擇的事物中，偏於特定的一方。,2,傾向;傾
syn_000644,在可選擇的事物中，較喜愛特定類別。,2,偏好;偏
