syn_id,syn_def,syn_lemmas
syn_000466,前述固態或液態物體失去原來形狀，變成後述形式。,化成;化為
syn_000467,前述對象具有後述評價的屬性。,曰;謂;說;云
syn_000468,前述對象因漸進改變而達到後述的等級或程度。,轉成;轉化為;轉為
syn_000469,前述對象因顯著特性的取代而成為的是後述對象。,變;轉變為;轉變成;成為;變為;變成
syn_000470,前述對象在整體對象中的比例為。,占;佔
syn_000471,前述對象將特定事物所有權移轉到後述對象。,給與;給予;給;賦與;賦予;予;賦
syn_000472,前述對象將特定事物當作禮物給後述對象。,送;遺
syn_000473,前述對象屬於後述類別。,列為;列入
syn_000474,前述對象幾乎等同於的對象是後述對象。,相當於;抵;相當
syn_000475,前述對象所在的位置正面朝向後述對象。,面;向;望;朝;對;面臨;面對;當;攔
syn_000476,前述對象所建立的特定關係是後述關係。,結為;結
syn_000477,前述對象擔任的職務是後述職務。,任;任職;擔任
syn_000478,前述對象改變成為類別相近的後述對象。,轉成;轉化為;化成;化為;轉為
syn_000479,前述對象暫時代替後述對象的角色。,充當;充
syn_000480,前述對象有後述疾病病原或抗體。,帶有;帶
syn_000481,前述對象本身有後述成分存在。,包含;蘊含;含;帶有;帶;含有
syn_000482,前述對象為後述事件的受事者。,受;接受;受到
syn_000483,前述對象的來源為。,出於;源於;來自於;出自;來自
syn_000484,前述對象的工作或身份是後述對象。,幹;當;充;做;作
syn_000485,前述對象的知識領域或經驗達到說話者預期的水準。,開;啟
syn_000486,前述對象的身份是後述對象。,身為;作為
syn_000487,前述對象看起來像後述對象。,看似;好似
syn_000488,前述對象被給予的名稱是特定對象。,命名;取名
syn_000489,前述對象製造新的印象，並提供讓後述對象體驗。,帶給;給;予
syn_000490,前述對象造成了有利於後述對象生長或活動的環境。,長;生;滋
syn_000491,前述對象連接的是後述對象，表以後述事物說明前述事物的屬性。,亦即;就是;是;系;係;即;便是;乃;就是說
syn_000493,前述對象連接的是後述對象，表兩者指涉相同。,亦即;是;便是;乃;即;為;做;的;作;就是;系;係
syn_000494,前述對象長出的果實是後述對象。,結為;結
syn_000495,前述條狀物互相纏繞成的物品是後述對象。,結為;結
syn_000496,前述液體經物理變化所變成的固體或半固體是後述對象。,結為;結
syn_000497,前述物體因受到外力影響使特定部位脫離，而影響外觀的完整性。,破;打破
syn_000498,前述物體從頂部到地面的距離變大。,升高;昇高
syn_000499,前述物體正面相反的方向，對著後述地點。,背;;負
syn_000500,前述物體移動時的力量帶動後述物體，使其離開原來的位置。,滾;捲
syn_000501,前述物體移動時的力量影響後述物體使其跟著前述物體移動。,帶;攜
syn_000502,前述狀態或時段到來。,臨;來臨
syn_000503,前述狀態消失或動作結束，不再持續。,止;絕;停;息;弭;停止;歇
syn_000504,前述程度降低。,退;褪
syn_000505,前述隱含或象徵事物表達的推論意義是後述對象。,意味;意謂;意即
syn_000506,割取成熟的農作物。,收;採收
syn_000507,創造新的事物。,創;造;創造
syn_000508,劃分後述空間並安排其用途。,規劃;規畫
syn_000509,加上特定物品以突顯或美化主體。,飾;綴
syn_000510,加入後述物質。,參;摻
syn_000511,加快工作的速度或延長工作的時間，以求能在期限內完成。,加工;趕工
syn_000512,加快後述事件進行的速度，以求能在特定期限內完成。,趕;追
syn_000513,助人得到佛法。,渡;度
syn_000514,勉勵後述對象，以增加其做事的信心和力量。,打氣;加油
syn_000515,勉勵後述對象，使其有正面的想法。,鼓勵;勉;勵
syn_000516,勉強同意不計較。,罷;罷了;算
syn_000517,動物將肢體抬高或豎起。,舉起;舉
syn_000518,動物排泄尿液。,小;撒;尿
syn_000519,動物排泄糞便。,拉;大;便
syn_000520,動物排泄糞便或尿液。,上;解;剉;挫
syn_000521,動物用口或口器攝取後述對象。,吸食;吸
syn_000522,動物用口或鼻攝取後述氣體。,吸;抽
syn_000523,動物用發聲器官產生聲音。,發;發出;發聲;吭
syn_000524,動物的母體使胎兒或卵離開母體，得到獨立的生命。,生;產;生產
syn_000525,動物進入本能自發的週期性休息狀態。,睡;睡覺;眠;睏;寢
syn_000526,區別事物不同的地方。,分辨;辨
syn_000527,區別兩個以上特定對象之間的不同。,分;區;分別
syn_000528,十分愛好並全心投入。,熱衷;熱中
syn_000529,協助消除兩個特定對象之間的不同意見。,周旋;週旋
syn_000530,原本不存在的事件出現。,發生;生
syn_000531,原本聚集在一起的前述對象彼此分開。,散去;散
syn_000532,去除物體表面的特定部分，通常是附著在物體表面的物質或物體的表層。,剝;褪;扒
syn_000533,參加喪禮向死者告別。,送行;送
syn_000534,參加會議。,開會;開
syn_000535,參加聚會或會議。,與;與會
syn_000536,參觀拜訪後述對象。,顧;訪
syn_000537,受到特定對象限制。,窘;受限於;役
syn_000538,受到特定對象吸引而產生通常帶有性慾需求的強烈心理狀態。,愛;戀
syn_000539,受到特定對象的強烈吸引。,傾心;傾
syn_000540,受到特定對象的影響而產生類似變化。,染;感染
syn_000541,口中依照旋律發出聲音。,唱;唱歌;歌
syn_000542,古代臣下向皇帝上書或進言。,奏;啟
syn_000543,引介說話者毫無隱瞞的想法。,說真的;老實說
syn_000544,表不需要說明即可明白。,不用說;不消說
syn_000545,表以另一種簡單易懂的說法表示。,簡而言之;簡言之
syn_000546,表以另一種說法來表示。,換言之;換句話說;易言之
syn_000547,表以後述結論為總結。,總而言之;總之;總括來說
syn_000548,表俗語。,俗語說;俗話說
syn_000549,表前述事件可充分支持後述推論。,足見;可見
syn_000550,表前述事件。,這麼一來;這一來;這樣一來;如此一來
syn_000551,表在通常的情況下。,一般來說;一般而言
syn_000552,表對事件的最低期望。,不用說;不消說;不說
syn_000553,表已知前述對象包含在所屬範圍。,除此之外;除此以外
syn_000554,表後述事件不在預期之中發生。,想不到;詎料;孰料;意想不到;不料;沒想到;豈料
syn_000555,表後述事件的程度或範圍更進一步。,尤有進者;更有甚者;尤有甚者
syn_000556,表後述消息是從他人那裡知道。,據了解;據悉
syn_000557,後述消息是從他人那裡聽來的。,據云;據聞;據說;聽講
syn_000558,表從前述事件得到教訓或啟發。,有鑑於此;有鑒於此
syn_000559,表排除前述指涉事項。,除此以外;除此之外
syn_000560,表轉折的語氣。,只不過;祇不過
syn_000561,另外的。,其它;其他
syn_000562,叫特定對象的名字是後述對象。,曰;稱呼;叫作;呼;叫;喊;叫做;喚
syn_000563,各持己見而爭論。,吵;爭
syn_000564,同一行進方向的後方對象從旁邊越過前方對象。,超;抄
syn_000565,同意他人的要求。,肯;答應;應
syn_000566,同輩親屬依照年紀排列的次序為。,行;排行;排
syn_000567,同類事物中不確定的數量。,任何;寸
syn_000568,同類物體延續不斷呈線狀排列。,綿延;綿
syn_000569,名次排列為。,排行;名列;排名;排
syn_000570,名稱是。,名為;名叫
syn_000571,向上級提出請求。,申;請;申請
syn_000572,向上飄起擺動。,飛揚;揚
syn_000573,向主事者身體的方向施力而使後述對象順著施力方向移動。,拽;拉;搶
syn_000574,向後述對象靠近以縮短彼此間的距離。,近;接近;迫;逼;薄
syn_000576,向特定單位登記個人資料，以參與特定活動。,報;報名
syn_000577,向特定地點移動。,去;企
syn_000578,向特定對象取得主事者擁有或應該擁有的金錢或物品。,取;拿
syn_000579,向特定對象或機構提出問題以獲得解答或建議。,諮詢;詢
syn_000580,向特定處所去。,望;往;前往
syn_000581,向聽眾或讀者論述對議題的意見。,討論;語
syn_000582,向較有權力的人或機構告知後述訊息。,報告;報
syn_000583,否定事件的發生。,沒;沒有
syn_000584,否定所描述對象或降低其價值。,什麼;啥子;甚;甚麼;啥;什
syn_000585,含在口中，為不自主的習慣性動作。,吸食;吸
syn_000586,含有火藥的特定物品爆炸。,暴;爆;炸
syn_000587,含有纖維的物質因長時期的風吹、雨打或微生物的侵害而毀壞，通常是木材。,腐朽;糟
syn_000588,吸引並影響特定對象。,勾;鉤;攝
syn_000589,告訴並使特定對象知道。,告知;喻
syn_000590,呼喚後述對象。,叫;喚起;喊;喚
syn_000591,呼喚後述對象以執行特定事件，通常是要求後述對象前來。,呼;叫;喊;喚
syn_000592,和後述對象連繫以進行特定活動。,找;糾
syn_000593,和特定對象一起存在或發生。,伴;伴隨
syn_000594,咒罵語。,去你的;操;靠;去;臥草;肏;操雞掰;草枝擺;超雞掰;超雞排;機掰;雞掰;靠北;靠杯;靠背;哭杯;哭么;靠么;靠腰;靠夭;么壽;夭壽;去死;賤拔辣;賤芭樂;王八蛋;王八;混蛋;混球;林老師;拎老師;拎老濕;狗娘養的;吃屎;甲賽;甲賽;犯賤;雞巴;拷;該死
syn_000595,商店或機構停止運作。,關;閉;關閉
syn_000596,商店或機構在固定時段內開始營運或維持營運。,開;營業
syn_000597,喜愛並養成習慣。,好;嗜
syn_000598,嘲笑諷刺特定對象。,冷嘲熱諷;譏
syn_000599,囉囉嗦嗦說個不停。,念;唸
syn_000600,回到先前的狀態。,回;返
syn_000601,回應他人的招呼或言語。,答應;應
syn_000602,回應訊息。,回覆;覆
syn_000603,因他人勝過自己而產生怨恨。,妒;忮;嫉;嫉妒
syn_000604,因使特定對象注意而導致後述結果。,引得;引;引起
syn_000605,因做後述事件而得到物質上或精神上的滿足。,享受;享
syn_000606,因分開而思念後述對象。,想;想念
syn_000607,因前述對象而產生後述結果。,造成;造
syn_000608,因受到特定刺激而產生情緒起伏。,盪;蕩
syn_000609,因喜好而在處理事情時偏袒特定對象。,護;維護
syn_000610,因喜好而對特定的一方特別好。,偏心;偏
syn_000611,因在乎而仔細計算得失。,較量;計較
syn_000612,因愛惜而無法放棄。,捨不得;愛;戀
syn_000613,因承擔責任而補償他人的損失。,賠;賠償
syn_000614,因為不須要而可以省略。,省;免
syn_000615,因為後述事件的引起而感到悲傷。,傷;悲
syn_000616,因用力不當而使筋骨損傷。,閃;扭
syn_000617,因疏忽而沒有列入應該列入的特定對象。,漏;脫;遺
syn_000618,因疏忽而沒有列入應該列入的對象。,落;拉;掉
syn_000619,因疏忽而遺失後述對象。,丟;掉;遺
syn_000620,因結果不符合主事者的期望，而對特定對象感到不滿。,賴;尤;怪;責;埋
syn_000621,因負面的事而內心感到痛苦。,難過;悽楚;悲切;傷痛;悲情;悲苦
syn_000622,因違反規定而以繳交金錢作為處罰。,罰款;罰錢
syn_000623,固體因溫度升高而化為液體或半固體。,溶化;融;溶;熔
syn_000624,國家成立。,建國;立國
syn_000625,團體為特定目的依特定路線行走。,遊;遊行
syn_000626,在下棋時的開始階段安排攻防。,佈局;布局
syn_000627,在主要物品中，另外搭配後述次要物品或配件。,附;帶有;帶
syn_000629,在事情發生前做準備，不讓其發生。,避;預防;防;防患未然
syn_000630,在事情發生前推斷。,測;預測;預報;卜
syn_000631,在事情發生前設想。,預料;預期;料
syn_000632,在他人面前刻意展現自己的特色。,現;表現
syn_000633,在兩個以上的特定地點內往返地移動。,往來;過往
syn_000634,在出版品發表、刊登特定文章或廣告。,刊;登
syn_000635,在列舉的對象中，次序在後的對象。,後;后;後面
syn_000637,在前述機關的主導下建立後述制度。,設有;設
syn_000638,在前述的數量範圍內。,以內;之內;內
syn_000639,在前述的時間範圍內。,以內;之內;內;裡;裏;裡面;中;裡頭
syn_000641,在原來主體上增加新的部件。,添;外加;加
syn_000642,在反射物上觀察自己的影像。,照;鑑;鑒
syn_000643,在可選擇的事物中，偏於特定的一方。,傾向;傾
syn_000644,在可選擇的事物中，較喜愛特定類別。,偏好;偏
syn_000645,在固定時段內收進來的錢是後述金額。,進;收入;入
syn_000646,在固定的空間或範圍內包含後述對象。,包容;容納;容;納
syn_000647,在固定空間範圍內持續繞來繞去。,迴;周旋;迴旋;週旋
syn_000648,在外暫時居住。,住宿;宿
syn_000649,在形勢相當的情況下與特定對象對抗。,周旋;週旋
syn_000650,在接近容易抵達的位置。,著;巴
syn_000651,在整體對象中規劃一部份作為特定的用途，並給予特定對象。,撥;勻
syn_000652,在文藝作品中安排結構層次。,佈局;布局
syn_000653,在時間上持續。,立;存在;活
syn_000654,在未確知結果的情況下進行特定事件。,嚐試;試試;嘗試;試
syn_000655,在未被察覺的情況下，將物品據為己有。,偷;幹;盜;扒
syn_000656,在正規學校系統之外，學習特定知識或技能。,補;補習
syn_000657,在正規學校系統學習。,念書;唸書;讀書;讀;念;唸
syn_000658,在液體表面不下沈而隨著液體方向而移動。,汎;飄;漂;泛
syn_000659,在液體表面或液體裡的物體跟著液體移動。,流;流動
syn_000660,在物體上留下後述痕跡。,印;蓋
syn_000661,在特定地點範圍內隨意地行走參觀。,逛;晃
